searched_name,status,openalex_id,display_name,works_api_url,h_index,works_count,country_code
Julia Minson,200,https://openalex.org/A5047677855,Julia A. Minson,https://api.openalex.org/works?filter=author.id:A5047677855,21.0,74.0,
Julia R. Koehler,200,https://openalex.org/A5013502953,Julia Koehler,https://api.openalex.org/works?filter=author.id:A5013502953,8.0,20.0,
Julia Schulte-Cloos,200,https://openalex.org/A5075306992,Julia Schulte-Cloos,https://api.openalex.org/works?filter=author.id:A5075306992,10.0,89.0,
Julia Szamely,200,https://openalex.org/A5002912874,Júlia Számely,https://api.openalex.org/works?filter=author.id:A5002912874,2.0,4.0,
Julian Berger,200,https://openalex.org/A5039337520,F. Berger,https://api.openalex.org/works?filter=author.id:A5039337520,24.0,117.0,
Juliana Schroeder,200,https://openalex.org/A5068331353,Juliana Schroeder,https://api.openalex.org/works?filter=author.id:A5068331353,30.0,132.0,
Julius Koschnick,200,https://openalex.org/A5032969111,Julius Koschnick,https://api.openalex.org/works?filter=author.id:A5032969111,2.0,2.0,
Junghwan Kim,200,https://openalex.org/A5100360502,Junghwan Kim,https://api.openalex.org/works?filter=author.id:A5100360502,44.0,182.0,
Jungwoo Lee,200,https://openalex.org/A5063313700,Deji Akinwande,https://api.openalex.org/works?filter=author.id:A5063313700,74.0,486.0,
Juniper L Lovato,200,https://openalex.org/A5073688320,Juniper Lovato,https://api.openalex.org/works?filter=author.id:A5073688320,7.0,25.0,
Junsol Kim,200,https://openalex.org/A5028191957,Junsol Kim,https://api.openalex.org/works?filter=author.id:A5028191957,6.0,15.0,
Jürgen Pfeffer,200,https://openalex.org/A5109562869,Linton C. Freeman,https://api.openalex.org/works?filter=author.id:A5109562869,40.0,106.0,
Jurgis Karpus,200,https://openalex.org/A5055087288,Jurgis Karpus,https://api.openalex.org/works?filter=author.id:A5055087288,6.0,18.0,
Juseong Kim,200,https://openalex.org/A5089801384,Ju Seong Kim,https://api.openalex.org/works?filter=author.id:A5089801384,22.0,43.0,
Justyna Janczy,200,,,,,,
Kai Cooper,200,https://openalex.org/A5027209280,Kai Cooper,https://api.openalex.org/works?filter=author.id:A5027209280,0.0,2.0,
Kai-Cheng Yang,200,https://openalex.org/A5054574752,Kai‐Cheng Yang,https://api.openalex.org/works?filter=author.id:A5054574752,18.0,141.0,
Kaitlyn Dowling,200,https://openalex.org/A5108353438,K. Dowling,https://api.openalex.org/works?filter=author.id:A5108353438,6.0,12.0,
Kajsa Hansson,200,https://openalex.org/A5000581052,Kajsa Hansson,https://api.openalex.org/works?filter=author.id:A5000581052,2.0,12.0,
Kamil Fuławka,200,https://openalex.org/A5003086784,Kamil Fuławka,https://api.openalex.org/works?filter=author.id:A5003086784,6.0,19.0,
Kara Schechtman,200,https://openalex.org/A5047721170,Kara Schechtman,https://api.openalex.org/works?filter=author.id:A5047721170,1.0,1.0,
Kareem Elrafei,200,,,,,,
Karen van Hedel,200,https://openalex.org/A5011484967,Karen van Hedel,https://api.openalex.org/works?filter=author.id:A5011484967,7.0,16.0,
Karolina Sliwa,200,https://openalex.org/A5041548170,Karolina Śliwa,https://api.openalex.org/works?filter=author.id:A5041548170,8.0,29.0,
Károly Takács,200,https://openalex.org/A5015566794,Károly Takács,https://api.openalex.org/works?filter=author.id:A5015566794,21.0,109.0,
Kata Számel,200,https://openalex.org/A5119148931,Kata Számel,https://api.openalex.org/works?filter=author.id:A5119148931,0.0,2.0,
Katarzyna Sznajd-Weron,200,https://openalex.org/A5089975070,Katarzyna Sznajd-Weron,https://api.openalex.org/works?filter=author.id:A5089975070,24.0,116.0,
Katelyn X. Mei,200,https://openalex.org/A5008536718,K.K. Mei,https://api.openalex.org/works?filter=author.id:A5008536718,26.0,170.0,
Kateryna Kasianenko,200,https://openalex.org/A5052947335,Kateryna Kasianenko,https://api.openalex.org/works?filter=author.id:A5052947335,3.0,10.0,
Katharina Ledebur,200,https://openalex.org/A5089147251,Katharina Ledebur,https://api.openalex.org/works?filter=author.id:A5089147251,3.0,18.0,
Katherine A. Keith,200,https://openalex.org/A5109210308,Wilbur A. Franklin,https://api.openalex.org/works?filter=author.id:A5109210308,92.0,637.0,
Katherine Van Koevering,200,https://openalex.org/A5017708876,Katherine Van Koevering,https://api.openalex.org/works?filter=author.id:A5017708876,2.0,9.0,
Kathleen Carly,200,https://openalex.org/A5034443870,Katie Sweet,https://api.openalex.org/works?filter=author.id:A5034443870,22.0,29.0,
Kathleen M. Carley,200,https://openalex.org/A5085927300,Kathleen M. Carley,https://api.openalex.org/works?filter=author.id:A5085927300,80.0,881.0,
Kathryn Adamson,200,https://openalex.org/A5109975415,Kathryn Adamson,https://api.openalex.org/works?filter=author.id:A5109975415,13.0,40.0,
Katie Cohen,200,https://openalex.org/A5014041950,Matt A. Price,https://api.openalex.org/works?filter=author.id:A5014041950,45.0,347.0,
Katie Ekstrom,200,https://openalex.org/A5123417154,Katie Ekstrom Grenon¹,https://api.openalex.org/works?filter=author.id:A5123417154,0.0,1.0,
Katie Spoon,200,https://openalex.org/A5092002730,Katie Spoon,https://api.openalex.org/works?filter=author.id:A5092002730,3.0,9.0,
Katinka den Nijs,200,https://openalex.org/A5098486972,Katinka den Nijs,https://api.openalex.org/works?filter=author.id:A5098486972,1.0,1.0,
Katrin Weller,200,https://openalex.org/A5030588092,Katrin Weller,https://api.openalex.org/works?filter=author.id:A5030588092,21.0,117.0,
Kazuki Sakamoto,200,https://openalex.org/A5074705824,Kazuki Sakamoto,https://api.openalex.org/works?filter=author.id:A5074705824,22.0,187.0,
Kazutoshi Sasahara,200,https://openalex.org/A5046036512,Kazutoshi Sasahara,https://api.openalex.org/works?filter=author.id:A5046036512,16.0,138.0,
Keigo Kusumegi,200,https://openalex.org/A5078875628,Keigo Kusumegi,https://api.openalex.org/works?filter=author.id:A5078875628,1.0,4.0,
Kemal Kirtac,200,https://openalex.org/A5108909107,Kemal Kirtac,https://api.openalex.org/works?filter=author.id:A5108909107,3.0,6.0,
Kenan Alkiek,200,https://openalex.org/A5003579515,Kenan Alkiek,https://api.openalex.org/works?filter=author.id:A5003579515,2.0,6.0,
Kenji Yokotani,200,https://openalex.org/A5102845677,Kenji Yokotani,https://api.openalex.org/works?filter=author.id:A5102845677,6.0,31.0,
Kenneth H.Y. Chung,200,,,,,,
Kent Larson,200,https://openalex.org/A5014640639,Kent Larson,https://api.openalex.org/works?filter=author.id:A5014640639,22.0,142.0,
Kerstin Ostermann,200,https://openalex.org/A5028806505,Kerstin Ostermann,https://api.openalex.org/works?filter=author.id:A5028806505,3.0,16.0,
Kevin Carmody,200,https://openalex.org/A5074270541,Kevin Carmody,https://api.openalex.org/works?filter=author.id:A5074270541,3.0,11.0,
Kevin Koban,200,https://openalex.org/A5048041427,Kevin Koban,https://api.openalex.org/works?filter=author.id:A5048041427,13.0,61.0,
Kevin Tiede,200,https://openalex.org/A5090759530,Kevin E. Tiede,https://api.openalex.org/works?filter=author.id:A5090759530,6.0,18.0,
Kiara L. Sanchez,200,https://openalex.org/A5025451579,Kiara L. Sanchez,https://api.openalex.org/works?filter=author.id:A5025451579,3.0,5.0,
Kinga Makovi,200,https://openalex.org/A5055686105,Kinga Makovi,https://api.openalex.org/works?filter=author.id:A5055686105,11.0,39.0,
Kirsten Krogh Hansen,200,https://openalex.org/A5088086711,Karen Lee Hansen,https://api.openalex.org/works?filter=author.id:A5088086711,6.0,18.0,
Kohei F. Takeda,200,https://openalex.org/A5017981514,Kohei Takeda,https://api.openalex.org/works?filter=author.id:A5017981514,23.0,169.0,
Kohei Ishii,200,https://openalex.org/A5040581923,Kohei Nakachi,https://api.openalex.org/works?filter=author.id:A5040581923,23.0,93.0,
Koki Ota,200,https://openalex.org/A5058942683,Koki Ota,https://api.openalex.org/works?filter=author.id:A5058942683,5.0,9.0,
Kokil Jaidka,200,https://openalex.org/A5079154791,Kokil Jaidka,https://api.openalex.org/works?filter=author.id:A5079154791,25.0,177.0,
Krishna P. Gummadi,200,https://openalex.org/A5067688305,Krishna P. Gummadi,https://api.openalex.org/works?filter=author.id:A5067688305,69.0,292.0,
Kristina Gligoric,200,https://openalex.org/A5031039880,Kristina Gligorić,https://api.openalex.org/works?filter=author.id:A5031039880,10.0,48.0,
Kristine Hein,200,https://openalex.org/A5022579600,K Hein,https://api.openalex.org/works?filter=author.id:A5022579600,9.0,32.0,
Ksenia Mukhina,200,https://openalex.org/A5060834533,Ksenia Mukhina,https://api.openalex.org/works?filter=author.id:A5060834533,8.0,61.0,
Kyle Laskowski,200,https://openalex.org/A5030859194,Kornel Laskowski,https://api.openalex.org/works?filter=author.id:A5030859194,18.0,67.0,
Kyriaki Kalimeri,200,https://openalex.org/A5039448366,Kyriaki Kalimeri,https://api.openalex.org/works?filter=author.id:A5039448366,20.0,97.0,
Laia Castro Herrero,200,https://openalex.org/A5002715752,Laia Castro,https://api.openalex.org/works?filter=author.id:A5002715752,15.0,43.0,
Lanu Kim,200,https://openalex.org/A5018964666,Lanu Kim,https://api.openalex.org/works?filter=author.id:A5018964666,8.0,24.0,
Lara Kirfel,200,https://openalex.org/A5065284861,Lara Kirfel,https://api.openalex.org/works?filter=author.id:A5065284861,9.0,26.0,
Lasse Mohr,200,https://openalex.org/A5051075106,Lasse Mohr,https://api.openalex.org/works?filter=author.id:A5051075106,1.0,2.0,
Lau Lilleholt Harpviken,200,,,,,,
Laura Boeschoten,200,https://openalex.org/A5021589283,Laura Boeschoten,https://api.openalex.org/works?filter=author.id:A5021589283,11.0,46.0,
Laura Diosan,200,https://openalex.org/A5052445343,Laura Dioşan,https://api.openalex.org/works?filter=author.id:A5052445343,15.0,136.0,
Laura Fürsich,200,https://openalex.org/A5094065676,Laura Fürsich,https://api.openalex.org/works?filter=author.id:A5094065676,1.0,2.0,
Laura Kurek,200,https://openalex.org/A5034880843,Laura Kurek,https://api.openalex.org/works?filter=author.id:A5034880843,2.0,4.0,
Laura Maria Alessandretti,200,,,,,,
Laura Nelson,200,https://openalex.org/A5111667138,Laura E. Nelson,https://api.openalex.org/works?filter=author.id:A5111667138,12.0,21.0,
Laura P. Leone,200,https://openalex.org/A5046303383,Paul Mariner,https://api.openalex.org/works?filter=author.id:A5046303383,10.0,125.0,
Lauren Rogers,200,https://openalex.org/A5014095574,Sally J. Rogers,https://api.openalex.org/works?filter=author.id:A5014095574,114.0,953.0,
Laurent Hébert-Dufresne,200,https://openalex.org/A5035455593,Laurent Hébert‐Dufresne,https://api.openalex.org/works?filter=author.id:A5035455593,29.0,189.0,
Lav R. Varshney,200,https://openalex.org/A5065423139,Lav R. Varshney,https://api.openalex.org/works?filter=author.id:A5065423139,33.0,447.0,
Lavinia Dunagan,200,https://openalex.org/A5062199735,Lavinia Dunagan,https://api.openalex.org/works?filter=author.id:A5062199735,3.0,10.0,
Lechen Zhang,200,https://openalex.org/A5079952957,Lechen Zhang,https://api.openalex.org/works?filter=author.id:A5079952957,8.0,32.0,
Leo Ferres,200,https://openalex.org/A5029805143,Leo Ferres,https://api.openalex.org/works?filter=author.id:A5029805143,17.0,92.0,
Leon Klingborg,200,https://openalex.org/A5059922845,Leon Klingborg,https://api.openalex.org/works?filter=author.id:A5059922845,1.0,2.0,
Leonard Stellbrink,200,https://openalex.org/A5092430399,Leonard Stellbrink,https://api.openalex.org/works?filter=author.id:A5092430399,1.0,6.0,
Leonard Wendering,200,https://openalex.org/A5118397350,Leonard Wendering,https://api.openalex.org/works?filter=author.id:A5118397350,1.0,7.0,
Levin Brinkmann,200,https://openalex.org/A5061514105,Levin Brinkmann,https://api.openalex.org/works?filter=author.id:A5061514105,5.0,15.0,
Li Zeng,200,https://openalex.org/A5067906949,Dali Zeng,https://api.openalex.org/works?filter=author.id:A5067906949,56.0,213.0,
Li-Huan Shen,200,https://openalex.org/A5100673667,Shi‐Gang Sun,https://api.openalex.org/works?filter=author.id:A5100673667,115.0,1013.0,
Libby Hemphill,200,https://openalex.org/A5077179813,Libby Hemphill,https://api.openalex.org/works?filter=author.id:A5077179813,23.0,141.0,
Lien-Jung Chang,200,,,,,,
Linda Li,200,https://openalex.org/A5100614771,Linda Li,https://api.openalex.org/works?filter=author.id:A5100614771,52.0,492.0,
Lingxin Hao,200,https://openalex.org/A5072392110,Lingxin Hao,https://api.openalex.org/works?filter=author.id:A5072392110,31.0,110.0,
Linnea Gandhi,200,https://openalex.org/A5030831197,Katherine L. Milkman,https://api.openalex.org/works?filter=author.id:A5030831197,47.0,180.0,
Linus Huang,200,https://openalex.org/A5019278466,Lei Huang,https://api.openalex.org/works?filter=author.id:A5019278466,45.0,263.0,
Lion Wedel,200,https://openalex.org/A5099112788,Lion Wedel,https://api.openalex.org/works?filter=author.id:A5099112788,1.0,10.0,
Lisa Merten,200,https://openalex.org/A5066342421,L. Merten,https://api.openalex.org/works?filter=author.id:A5066342421,19.0,86.0,
Lisa Oswald,200,https://openalex.org/A5072281431,Lisa Oswald,https://api.openalex.org/works?filter=author.id:A5072281431,8.0,27.0,
Lisa P. Argyle,200,https://openalex.org/A5070497645,Lisa P. Argyle,https://api.openalex.org/works?filter=author.id:A5070497645,12.0,38.0,
Lisette Espin-Noboa,200,https://openalex.org/A5014548243,Lisette Espín-Noboa,https://api.openalex.org/works?filter=author.id:A5014548243,8.0,29.0,
Lisette Sibbald,200,https://openalex.org/A5094051240,Lisette Sibbald,https://api.openalex.org/works?filter=author.id:A5094051240,1.0,1.0,
Ljubica Nedelkoska,200,https://openalex.org/A5036472423,Ljubica Nedelkoska,https://api.openalex.org/works?filter=author.id:A5036472423,8.0,27.0,
Lluis Danus,200,https://openalex.org/A5002382294,Lluís Danús,https://api.openalex.org/works?filter=author.id:A5002382294,3.0,5.0,
Lorenzo Betti,200,https://openalex.org/A5013688285,Federico Musciotto,https://api.openalex.org/works?filter=author.id:A5013688285,12.0,44.0,
Lorenzo Lucchini,200,https://openalex.org/A5027019842,Lorenzo Lucchini,https://api.openalex.org/works?filter=author.id:A5027019842,8.0,38.0,
Lorenzo Nemati Fard,200,https://openalex.org/A5096942815,Lorenzo Amir Nemati Fard,https://api.openalex.org/works?filter=author.id:A5096942815,2.0,4.0,
Lorien Jasny,200,https://openalex.org/A5044402220,Lorien Jasny,https://api.openalex.org/works?filter=author.id:A5044402220,18.0,49.0,
Louis Boucherie,200,https://openalex.org/A5070569889,Louis Boucherie,https://api.openalex.org/works?filter=author.id:A5070569889,3.0,5.0,
Luca Gallo,200,https://openalex.org/A5025764181,Luca Gallo,https://api.openalex.org/works?filter=author.id:A5025764181,13.0,56.0,
Luca Lazzaro,200,https://openalex.org/A5026459892,Luca Di Lazzaro,https://api.openalex.org/works?filter=author.id:A5026459892,12.0,22.0,
Luca Maria Aiello,200,https://openalex.org/A5034406723,Luca Maria Aiello,https://api.openalex.org/works?filter=author.id:A5034406723,36.0,222.0,
Luca Maria Pesando,200,https://openalex.org/A5016780363,Luca Maria Pesando,https://api.openalex.org/works?filter=author.id:A5016780363,16.0,58.0,
Luca Pappalardo,200,https://openalex.org/A5068819495,Luca Pappalardo,https://api.openalex.org/works?filter=author.id:A5068819495,33.0,180.0,
Luca Rossi,200,https://openalex.org/A5016589479,Luca Rossi,https://api.openalex.org/works?filter=author.id:A5016589479,29.0,238.0,
Lucas Gautheron,200,https://openalex.org/A5061836283,Lucas Gautheron,https://api.openalex.org/works?filter=author.id:A5061836283,6.0,20.0,
Lucas Spierenburg,200,https://openalex.org/A5061130912,Lucas Spierenburg,https://api.openalex.org/works?filter=author.id:A5061130912,3.0,10.0,
Lucila Gisele Alvarez Zuzek,200,https://openalex.org/A5021609298,Lucila G. Alvarez-Zuzek,https://api.openalex.org/works?filter=author.id:A5021609298,8.0,16.0,
Lucio Vinicius,200,https://openalex.org/A5049591562,Lucio Vinicius,https://api.openalex.org/works?filter=author.id:A5049591562,24.0,75.0,
Lucius Caviola,200,https://openalex.org/A5040666037,Lucius Caviola,https://api.openalex.org/works?filter=author.id:A5040666037,22.0,113.0,
Luigi Arminio,200,https://openalex.org/A5104939473,Luigi Arminio,https://api.openalex.org/works?filter=author.id:A5104939473,2.0,7.0,
Luis A. Nunes Amaral,200,https://openalex.org/A5073544378,Luı́s A. Nunes Amaral,https://api.openalex.org/works?filter=author.id:A5073544378,79.0,371.0,
Luis Galárraga,200,https://openalex.org/A5081390951,Luis Galárraga,https://api.openalex.org/works?filter=author.id:A5081390951,14.0,74.0,
Luke Stephens,200,https://openalex.org/A5063911718,Moira Tait,https://api.openalex.org/works?filter=author.id:A5063911718,5.0,8.0,
Lunan Zhao,200,https://openalex.org/A5032193396,Lunan Zhao,https://api.openalex.org/works?filter=author.id:A5032193396,3.0,3.0,
Lusha Zhu,200,https://openalex.org/A5088453666,Andrew S. Kayser,https://api.openalex.org/works?filter=author.id:A5088453666,24.0,76.0,
Lydia T. Liu,200,https://openalex.org/A5017596078,Lydia T. Liu,https://api.openalex.org/works?filter=author.id:A5017596078,7.0,29.0,
Lyle Ungar,200,https://openalex.org/A5044944954,Lyle Ungar,https://api.openalex.org/works?filter=author.id:A5044944954,87.0,653.0,
Maarten Sap,200,https://openalex.org/A5015128745,Maarten Sap,https://api.openalex.org/works?filter=author.id:A5015128745,35.0,188.0,
Maël Lecoursonnais,200,https://openalex.org/A5116428565,Maël Lecoursonnais,https://api.openalex.org/works?filter=author.id:A5116428565,0.0,2.0,
Magdalena Wojcieszak,200,https://openalex.org/A5044652655,Magdalena Wojcieszak,https://api.openalex.org/works?filter=author.id:A5044652655,39.0,177.0,
Maged Mortaga,200,https://openalex.org/A5072882377,Maged Mortaga,https://api.openalex.org/works?filter=author.id:A5072882377,1.0,1.0,
Maggie Harrington,200,https://openalex.org/A5084552686,Maggie Harrington,https://api.openalex.org/works?filter=author.id:A5084552686,3.0,5.0,
Maggie Macdonald,200,https://openalex.org/A5102925288,Margaret Y. MacDonald,https://api.openalex.org/works?filter=author.id:A5102925288,16.0,80.0,
Magy El-Nasr,200,https://openalex.org/A5087676774,Magy Seif El‐Nasr,https://api.openalex.org/works?filter=author.id:A5087676774,32.0,269.0,
mahnaz roshanaei,200,https://openalex.org/A5019800917,Mahnaz Roshanaei,https://api.openalex.org/works?filter=author.id:A5019800917,8.0,17.0,
Malik Salman,200,https://openalex.org/A5016044914,I. Ravasenga,https://api.openalex.org/works?filter=author.id:A5016044914,51.0,348.0,
Malte Reichelt,200,https://openalex.org/A5013785466,Malte Reichelt,https://api.openalex.org/works?filter=author.id:A5013785466,9.0,32.0,
Manoel Horta Ribeiro,200,https://openalex.org/A5011195481,Manoel Horta Ribeiro,https://api.openalex.org/works?filter=author.id:A5011195481,18.0,123.0,
Manon Delvaux,200,https://openalex.org/A5117102208,Manon Delvaux,https://api.openalex.org/works?filter=author.id:A5117102208,0.0,2.0,
Manon Lilott Kempermann,200,,,,,,
Måns Magnusson,200,https://openalex.org/A5037231816,Måns Magnusson,https://api.openalex.org/works?filter=author.id:A5037231816,11.0,23.0,
Manuel Holz,200,https://openalex.org/A5029472989,Manuel Holz,https://api.openalex.org/works?filter=author.id:A5029472989,4.0,11.0,
Manuel S. Mariani,200,https://openalex.org/A5001360941,Manuel Sebastian Mariani,https://api.openalex.org/works?filter=author.id:A5001360941,14.0,65.0,
Manuel Tonneau,200,https://openalex.org/A5003730904,Manuel Tonneau,https://api.openalex.org/works?filter=author.id:A5003730904,3.0,21.0,
Maosong Sun,200,https://openalex.org/A5046448314,Maosong Sun,https://api.openalex.org/works?filter=author.id:A5046448314,84.0,829.0,
Mar Canet Sola,200,https://openalex.org/A5030086247,Mar Canet Solà,https://api.openalex.org/works?filter=author.id:A5030086247,7.0,37.0,
Marc Keuschnigg,200,https://openalex.org/A5058700879,Marc Keuschnigg,https://api.openalex.org/works?filter=author.id:A5058700879,17.0,76.0,
Marcel H Schubert,200,https://openalex.org/A5029095817,Marcel H. Schubert,https://api.openalex.org/works?filter=author.id:A5029095817,1.0,1.0,
Marcel Kappes,200,https://openalex.org/A5018152308,M. Zoll,https://api.openalex.org/works?filter=author.id:A5018152308,53.0,115.0,
Marcel Moran,200,https://openalex.org/A5066172157,Marcelo Calderón,https://api.openalex.org/works?filter=author.id:A5066172157,47.0,212.0,
Marco Viviani,200,https://openalex.org/A5074645479,Marco Viviani,https://api.openalex.org/works?filter=author.id:A5074645479,24.0,137.0,
Margaret Roberts,200,https://openalex.org/A5082742221,Margaret E. Roberts,https://api.openalex.org/works?filter=author.id:A5082742221,38.0,208.0,
Maria Antoniak,200,https://openalex.org/A5001225581,Maria Antoniak,https://api.openalex.org/works?filter=author.id:A5001225581,8.0,50.0,
Maria Brandén,200,https://openalex.org/A5022660208,Maria Brandén,https://api.openalex.org/works?filter=author.id:A5022660208,20.0,63.0,
Maria Cucciniello,200,https://openalex.org/A5041723151,Maria Cucciniello,https://api.openalex.org/works?filter=author.id:A5041723151,24.0,86.0,
Maria Leonor Pacheco,200,https://openalex.org/A5005560875,María Leonor Pacheco,https://api.openalex.org/works?filter=author.id:A5005560875,8.0,40.0,
Maria Nareklishvili,200,https://openalex.org/A5108621713,Nick Polson,https://api.openalex.org/works?filter=author.id:A5108621713,18.0,57.0,
María Reneses Botija,200,https://openalex.org/A5002826369,María Reneses,https://api.openalex.org/works?filter=author.id:A5002826369,2.0,12.0,
Maria Sahakyan,200,https://openalex.org/A5039190362,N. Sahakyan,https://api.openalex.org/works?filter=author.id:A5039190362,29.0,231.0,
Maria Skeppstedt,200,https://openalex.org/A5065382850,Manfred Stede,https://api.openalex.org/works?filter=author.id:A5065382850,29.0,256.0,
Maria Teleki,200,https://openalex.org/A5093104412,Maria Teleki,https://api.openalex.org/works?filter=author.id:A5093104412,2.0,13.0,
Mariana Macedo,200,https://openalex.org/A5091775042,Mariana Petaccia de Macêdo,https://api.openalex.org/works?filter=author.id:A5091775042,21.0,144.0,
Marilena Hohmann,200,https://openalex.org/A5012745533,Marilena Hohmann,https://api.openalex.org/works?filter=author.id:A5012745533,2.0,3.0,
Mario Castro Ponce,200,https://openalex.org/A5002816287,Mario Castro,https://api.openalex.org/works?filter=author.id:A5002816287,33.0,177.0,
Mario Molina,200,https://openalex.org/A5103473790,Mario J. Molina,https://api.openalex.org/works?filter=author.id:A5103473790,82.0,368.0,
Marion Fourcade,200,https://openalex.org/A5064154638,Marion Fourcade,https://api.openalex.org/works?filter=author.id:A5064154638,31.0,113.0,
Marion I. van den Heuvel,200,https://openalex.org/A5018067682,Marion I. van den Heuvel,https://api.openalex.org/works?filter=author.id:A5018067682,25.0,83.0,
Marjolijn Das,200,https://openalex.org/A5047436850,Marjolijn Das,https://api.openalex.org/works?filter=author.id:A5047436850,16.0,31.0,
Mark E. Whiting,200,https://openalex.org/A5051619063,Mark E. Cohen,https://api.openalex.org/works?filter=author.id:A5051619063,57.0,330.0,
Mark Kennedy,200,https://openalex.org/A5040846333,Mark Kennedy,https://api.openalex.org/works?filter=author.id:A5040846333,24.0,192.0,
Mark Mets,200,https://openalex.org/A5066107153,Ralph C. Eagle,https://api.openalex.org/works?filter=author.id:A5066107153,65.0,515.0,
Mark Verhagen,200,https://openalex.org/A5000313412,Mark D. Verhagen,https://api.openalex.org/works?filter=author.id:A5000313412,11.0,39.0,
Mark Whiting,200,https://openalex.org/A5109996006,M. C. Whiting,https://api.openalex.org/works?filter=author.id:A5109996006,32.0,208.0,
Marko Čuljak,200,https://openalex.org/A5088202209,Gordana Pavliša,https://api.openalex.org/works?filter=author.id:A5088202209,11.0,90.0,
Markus Bo Pettersson,200,,,,,,
Markus Buehner,200,https://openalex.org/A5001528235,Markus Buehner,https://api.openalex.org/works?filter=author.id:A5001528235,7.0,17.0,
Markus Strohmaier,200,https://openalex.org/A5071422618,Markus Strohmaier,https://api.openalex.org/works?filter=author.id:A5071422618,36.0,334.0,
Marlene Lutz,200,https://openalex.org/A5033848785,Marlene Lutz,https://api.openalex.org/works?filter=author.id:A5033848785,3.0,13.0,
Marshall Van Alstyne,200,https://openalex.org/A5086112254,Marshall Van Alstyne,https://api.openalex.org/works?filter=author.id:A5086112254,39.0,162.0,
Marta C. Gonzalez,200,https://openalex.org/A5111672074,Marta C. González,https://api.openalex.org/works?filter=author.id:A5111672074,55.0,225.0,
Marten Appel,200,https://openalex.org/A5113100067,Marten Appel,https://api.openalex.org/works?filter=author.id:A5113100067,1.0,1.0,
Martí Medina-Hernández,200,https://openalex.org/A5084059803,Martí Medina-Hernández,https://api.openalex.org/works?filter=author.id:A5084059803,1.0,1.0,
Martin Arvidsson,200,https://openalex.org/A5008643048,Martin Arvidsson,https://api.openalex.org/works?filter=author.id:A5008643048,14.0,61.0,
Martin Brohol Trans,200,,,,,,
Martin Hilbert,200,https://openalex.org/A5050101991,Martin Hilbert,https://api.openalex.org/works?filter=author.id:A5050101991,27.0,154.0,
Martin Saveski,200,https://openalex.org/A5082294805,Martin Saveski,https://api.openalex.org/works?filter=author.id:A5082294805,10.0,34.0,
Martina Contisciani,200,https://openalex.org/A5028622827,Martina Contisciani,https://api.openalex.org/works?filter=author.id:A5028622827,7.0,19.0,
Marton Karsai,200,https://openalex.org/A5079596102,Márton Karsai,https://api.openalex.org/works?filter=author.id:A5079596102,30.0,207.0,
MarYam Hamedani,200,https://openalex.org/A5005475114,MarYam G. Hamedani,https://api.openalex.org/works?filter=author.id:A5005475114,6.0,19.0,
Marzyeh Ghassemi,200,https://openalex.org/A5070063054,Marzyeh Ghassemi,https://api.openalex.org/works?filter=author.id:A5070063054,52.0,293.0,
Masahiro Takamura,200,https://openalex.org/A5031344663,Masahiro Takamura,https://api.openalex.org/works?filter=author.id:A5031344663,25.0,113.0,
Masaki Chujyo,200,https://openalex.org/A5091548378,Masaki Chujyo,https://api.openalex.org/works?filter=author.id:A5091548378,3.0,13.0,
Massimiliano Luca,200,https://openalex.org/A5034468528,Massimiliano Di Luca,https://api.openalex.org/works?filter=author.id:A5034468528,28.0,168.0,
Massimo Airoldi,200,https://openalex.org/A5072378604,Massimo Airoldi,https://api.openalex.org/works?filter=author.id:A5072378604,8.0,42.0,
Mateusz Nurek,200,https://openalex.org/A5001887300,Mateusz Nurek,https://api.openalex.org/works?filter=author.id:A5001887300,3.0,12.0,
Mathias Allemand,200,https://openalex.org/A5071470205,Mathias Allemand,https://api.openalex.org/works?filter=author.id:A5071470205,45.0,228.0,
Mathias Angermaier,200,https://openalex.org/A5120440497,Mathias Angermaier,https://api.openalex.org/works?filter=author.id:A5120440497,0.0,2.0,
Mathias Humbert,200,https://openalex.org/A5053332520,Mathias Humbert,https://api.openalex.org/works?filter=author.id:A5053332520,21.0,96.0,
Mathias Wullum Nielsen,200,https://openalex.org/A5064171835,Mathias Wullum Nielsen,https://api.openalex.org/works?filter=author.id:A5064171835,22.0,100.0,
Mathieu Génois,200,https://openalex.org/A5032539868,Mathieu Génois,https://api.openalex.org/works?filter=author.id:A5032539868,11.0,38.0,
Mathijs de Vaan,200,https://openalex.org/A5044125536,Mathijs de Vaan,https://api.openalex.org/works?filter=author.id:A5044125536,15.0,50.0,
Matias Piqueras,200,https://openalex.org/A5111264644,Matías Piqueras,https://api.openalex.org/works?filter=author.id:A5111264644,1.0,3.0,
Matilda Hellman,200,https://openalex.org/A5071428099,Matilda Hellman,https://api.openalex.org/works?filter=author.id:A5071428099,17.0,246.0,
Matt DeButts,200,https://openalex.org/A5092113818,Matt DeButts,https://api.openalex.org/works?filter=author.id:A5092113818,2.0,3.0,
Matteo Cinelli,200,https://openalex.org/A5076143079,Matteo Cinelli,https://api.openalex.org/works?filter=author.id:A5076143079,20.0,125.0,
Matteo Devigili,200,https://openalex.org/A5042273817,Matteo Devigili,https://api.openalex.org/works?filter=author.id:A5042273817,3.0,15.0,
